nameList,gianName,flag
"細田博之君,逢沢一郎君,中谷元君,船田元君,北側一雄君,馬場伸幸君,井上一徳君",日本国憲法の改正手続に関する法律の一部を改正する法律案,0
"鷲尾英一郎君,初鹿明博君,森山浩行君,矢上雅義君,渡辺周君,津村啓介君,稲富修二君,広田一君,穀田恵二君,吉川元君",航空機強取等防止措置に係る体制の強化のための施策の推進に関する法律案,0
"森山浩行君,落合貴之君,松田功君,宮川伸君,山川百合子君,広田一君",政治資金規正法及び租税特別措置法の一部を改正する法律案,0
"森山浩行君,落合貴之君,松田功君,宮川伸君,山川百合子君,古川元久君,原口一博君,奥野総一郎君,広田一君,吉川元君",公職選挙法及び地方自治法の一部を改正する法律案,0
"森山浩行君,落合貴之君,松田功君,宮川伸君,山川百合子君,古川元久君,原口一博君,奥野総一郎君,広田一君,吉川元君,日吉雄太君",政治資金規正法の一部を改正する法律案,0
"逢坂誠二君,西村智奈美君,初鹿明博君,青柳陽一郎君,篠原豪君,山本和嘉子君,大島敦君,後藤祐一君,浅野哲君,西岡秀子君,緑川貴士君,金子恵美君,日吉雄太君",公文書等の管理の適正化の推進に関する法律案,0
"西村智奈美君,辻元清美君,山尾志桜里君,尾辻かな子君,岡本充功君,大島敦君,泉健太君,金子恵美君,穀田恵二君,吉川元君,日吉雄太君",性的指向又は性自認を理由とする差別の解消等の推進に関する法律案,0
"遠藤利明君,盛山正仁君,高井崇志君,城井崇君,鰐淵洋子君,中川正春君,杉本和巳君",学校教育の情報化の推進に関する法律案,0
冨岡勉君,旧優生保護法に基づく優生手術等を受けた者に対する一時金の支給等に関する法律案,0
"西村智奈美君,尾辻かな子君,岡本充功君,大西健介君,中島克仁君,吉川元君",業務等における性的加害言動の禁止等に関する法律案,0
"岡本充功君,大西健介君,西村智奈美君,尾辻かな子君,中島克仁君,吉川元君",雇用の分野における男女の均等な機会及び待遇の確保等に関する法律の一部を改正する法律案,0
"西村智奈美君,尾辻かな子君,岡本充功君,大西健介君,中島克仁君,吉川元君",労働安全衛生法の一部を改正する法律案,0
"階猛君,源馬謙太郎君,井出庸生君",司法試験法等の一部を改正する等の法律案,0
"大島敦君,後藤祐一君,階猛君,山岡達丸君,森田俊和君,西岡秀子君,日吉雄太君",天皇の退位等に関する皇室典範特例法の施行の日の翌日以後における平成の元号を用いた法律の表記の取扱い等に関する法律案,0
"岡本充功君,山井和則君,源馬謙太郎君,日吉雄太君,阿部知子君,西村智奈美君,初鹿明博君,池田真紀君,畑野君枝君,中島克仁君,吉川元君",児童虐待を防止し、児童の権利利益の擁護を図るための児童福祉法等の一部を改正する法律案,0
土屋品子君,食品ロスの削減の推進に関する法律案,0
"原口一博君,奥野総一郎君,源馬謙太郎君",日本国憲法の改正手続に関する法律の一部を改正する法律案,0
亀岡偉民君,日本語教育の推進に関する法律案,0
谷公一君,公共工事の品質確保の促進に関する法律の一部を改正する法律案,0
望月義夫君,災害弔慰金の支給等に関する法律の一部を改正する法律案,0
牧原秀樹君,子どもの貧困対策の推進に関する法律の一部を改正する法律案,0
秋葉賢也君,動物の愛護及び管理に関する法律等の一部を改正する法律案,0
"西村智奈美君,尾辻かな子君,山花郁夫君,山尾志桜里君,藤野保史君,吉川元君",民法の一部を改正する法律案,0
秋葉賢也君,浄化槽法の一部を改正する法律案,0
武藤容治君,棚田地域振興法案,0
秋葉賢也君,愛玩動物看護師法案,0
"森山浩行君,黒岩宇洋君,落合貴之君,高木錬太郎君,道下大樹君,長尾秀樹君,西村智奈美君,大河原雅子君,櫻井周君,尾辻かな子君,吉川元君",公職の候補者となる労働者の雇用の継続の確保のための立候補休暇に関する法律案,0
"遠藤利明君,齋藤健君,務台俊介君,平野博文君,篠原孝君,鰐淵洋子君,杉本和巳君,串田誠一君,笠浩史君",青少年自然体験活動等の推進に関する法律案,0
"近藤昭一君,田嶋要君,山崎誠君,斉木武志君,浅野哲君,笠井亮君,柿沢未途君,吉川元君",分散型エネルギー利用の促進に関する法律案,0
"近藤昭一君,高井崇志君,山崎誠君,笠井亮君,柿沢未途君,吉川元君",熱についてエネルギー源としての再生可能エネルギー源及び廃熱の利用を促進する等のためのエネルギーの使用の合理化等に関する法律等の一部を改正する法律案,0
"近藤昭一君,武内則男君,山崎誠君,斉木武志君,浅野哲君,笠井亮君,柿沢未途君,吉川元君",国等によるその設置する施設の省エネルギー・再生可能エネルギー源利用改修の実施等に関する法律案,0
"近藤昭一君,大河原雅子君,山崎誠君,斉木武志君,浅野哲君,笠井亮君,柿沢未途君,吉川元君",エネルギー協同組合法案,0
"近藤和也君,後藤祐一君,大島敦君,森田俊和君,山岡達丸君,関健一郎君,緑川貴士君",国民経済及び国民生活に重大な影響を及ぼすおそれのある通商に係る交渉に関する情報の提供の促進に関する法律案,0
"初鹿明博君,山花郁夫君,長谷川嘉一君,岡本充功君,原口一博君,大西健介君,高橋千鶴子君,吉川元君",手話言語法案,0
"初鹿明博君,山花郁夫君,長谷川嘉一君,岡本充功君,原口一博君,大西健介君,高橋千鶴子君,吉川元君",視聴覚障害者等の意思疎通等のための手段の確保の促進に関する法律案,0
"中川正春君,初鹿明博君,道下大樹君,神谷裕君,松田功君,高井崇志君",多文化共生社会基本法案,0
"古本伸一郎君,重徳和彦君,長島昭久君",自動車に係る国民負担の軽減及び道路交通の安全のために講ずべき措置に関する法律案,0
"田村憲久君,鈴木隼人君,石崎徹君,田畑裕明君,古屋範子君,桝屋敬悟君",認知症基本法案,0
"辻元清美君,山内康一君,原口一博君,穀田恵二君,広田一君,照屋寛徳君",行政監視院法案,0
"辻元清美君,山内康一君,原口一博君,穀田恵二君,広田一君,照屋寛徳君",国会法の一部を改正する法律案,0
"細田博之君,中谷元君,務台俊介君,木村次郎君,逢坂誠二君,武内則男君,高井崇志君,原口一博君,平野博文君,奥野総一郎君,桝屋敬悟君,太田昌孝君,井上一徳君",地域人口の急減に対処するための特定地域づくり事業の推進に関する法律案,0
"平野博文君,篠原孝君,近藤和也君,関健一郎君,緑川貴士君,源馬謙太郎君",家畜伝染病予防法の一部を改正する法律案,0
"平野博文君,篠原孝君,近藤和也君,関健一郎君,緑川貴士君,源馬謙太郎君",出入国管理及び難民認定法の一部を改正する法律案,0
"金子恵美君,下条みつ君,高橋千鶴子君,森夏枝君,玄葉光一郎君,吉川元君,階猛君",災害弔慰金の支給等に関する法律の一部を改正する法律案,0
"辻元清美君,小川淳也君,原口一博君,穀田恵二君,広田一君,照屋寛徳君",厚生労働大臣根本匠君不信任決議案,0
"手塚仁雄君,武内則男君,牧義夫君,塩川鉄也君,遠藤敬君,広田一君,吉川元君",議員丸山穂高君の議員辞職勧告に関する決議案,0
"菅原一秀君,御法川信英君,赤澤亮正君,大塚拓君,松本洋平君,熊田裕通君,佐藤英道君",議員丸山穂高君譴責決議案,0
"菅原一秀君,御法川信英君,赤澤亮正君,大塚拓君,松本洋平君,熊田裕通君,手塚仁雄君,武内則男君,牧義夫君,佐藤英道君,塩川鉄也君,遠藤敬君,広田一君,吉川元君",議員丸山穂高君糾弾決議案,0
"辻元清美君,川内博史君,原口一博君,穀田恵二君,広田一君,照屋寛徳君",財務大臣・金融担当大臣麻生太郎君不信任決議案,0
"辻元清美君,枝野幸男君,原口一博君,穀田恵二君,広田一君,照屋寛徳君",安倍内閣不信任決議案,0
"川崎二郎君,西村智奈美君,奥野総一郎君,古屋範子君,高橋千鶴子君,浦野靖人君,広田一君,吉川元君,井上一徳君,笠浩史君",国際労働機関（ＩＬＯ）創設百周年に当たり、ＩＬＯに対する我が国の一層の貢献に関する決議案,0
高市早苗君,衆議院規則の一部を改正する規則案,0
"篠原豪君,青柳陽一郎君,逢坂誠二君,阿部知子君,高井崇志君,森山浩行君,後藤祐一君,小熊慎司君,浅野哲君,伊藤俊輔君,関健一郎君,西岡秀子君,中川正春君,原口一博君,塩川鉄也君,吉川元君",公文書等の管理に関する法律の一部を改正する法律案,0
"後藤祐一君,小熊慎司君,浅野哲君,伊藤俊輔君,関健一郎君,西岡秀子君,篠原豪君,青柳陽一郎君,逢坂誠二君,阿部知子君,高井崇志君,森山浩行君,原口一博君,中川正春君,吉川元君",行政機関の保有する情報の公開に関する法律等の一部を改正する法律案,0
"山尾志桜里君,逢坂誠二君,松田功君,松平浩一君,黒岩宇洋君,藤野保史君,吉川元君",組織的な犯罪の処罰及び犯罪収益の規制等に関する法律の一部を改正する法律案,0
"階猛君,原口一博君,岡本あき子君,金子恵美君,高橋千鶴子君,吉川元君",被災者生活再建支援法の一部を改正する法律案,0
"階猛君,原口一博君,岡本あき子君,金子恵美君,高橋千鶴子君,吉川元君",東日本大震災復興特別区域法の一部を改正する法律案,0
"階猛君,原口一博君,岡本あき子君,金子恵美君,高橋千鶴子君,吉川元君",東日本大震災からの復興の推進のための相続に係る移転促進区域内の土地等の処分の円滑化に関する法律案,0
"柿沢未途君,田嶋要君,小熊慎司君,高井崇志君,山崎誠君,吉川元君",対象発電用原子炉施設等に係る核原料物質、核燃料物質及び原子炉の規制に関する法律の特例に関する法律案,0
"長妻昭君,逢坂誠二君,山崎誠君,笠井亮君,高橋千鶴子君,吉川元君",原発廃止・エネルギー転換を実現するための改革基本法案,0
"後藤祐一君,関健一郎君,小熊慎司君,青山大人君,亀井亜紀子君,神谷裕君,金子恵美君,田村貴昭君,吉川元君",主要農作物種子法案,0
"佐々木隆博君,後藤祐一君,金子恵美君,田村貴昭君,吉川元君",国有林野事業に従事する職員の労働関係を円滑に調整するための行政執行法人の労働関係に関する法律の一部を改正する法律案,0
"佐々木隆博君,後藤祐一君,金子恵美君,田村貴昭君,吉川元君",国有林野事業に従事する職員の給与等に関する特例法案,0
"後藤祐一君,小熊慎司君,浅野哲君,伊藤俊輔君,関健一郎君,西岡秀子君,青柳陽一郎君,篠原豪君,大河原雅子君,逢坂誠二君,落合貴之君,矢上雅義君,金子恵美君,吉川元君",公文書等の管理に関する法律の一部を改正する法律案,0
"篠原豪君,青柳陽一郎君,大河原雅子君,逢坂誠二君,落合貴之君,矢上雅義君,後藤祐一君,小熊慎司君,浅野哲君,伊藤俊輔君,関健一郎君,西岡秀子君,金子恵美君,吉川元君",会計検査院法及び予算執行職員等の責任に関する法律の一部を改正する法律案,0
"佐々木隆博君,石川香織君,緑川貴士君,後藤祐一君,大串博志君,田村貴昭君,吉川元君",畜産経営の安定に関する法律及び独立行政法人農畜産業振興機構法の一部を改正する法律案,0
"後藤祐一君,源馬謙太郎君,浅野哲君,阿部知子君,逢坂誠二君,長尾秀樹君,中川正春君,吉川元君",国家公務員法等の一部を改正する法律案,0
"後藤祐一君,源馬謙太郎君,浅野哲君,阿部知子君,逢坂誠二君,長尾秀樹君,中川正春君,吉川元君",国家公務員の労働関係に関する法律案,0
"後藤祐一君,源馬謙太郎君,浅野哲君,阿部知子君,逢坂誠二君,長尾秀樹君,中川正春君,吉川元君",公務員庁設置法案,0
"長妻昭君,佐々木隆博君,神谷裕君,後藤祐一君,緑川貴士君,大串博志君,吉川元君",農業者戸別所得補償法案,0
"阿部知子君,森山浩行君,大河原雅子君,稲富修二君,小宮山泰子君,西岡秀子君,中川正春君,本村伸子君,浦野靖人君,吉川元君",性暴力被害者の支援に関する法律案,0
"山尾志桜里君,源馬謙太郎君,黒岩宇洋君,藤野保史君,吉川元君",民法の一部を改正する法律案,0
"吉田統彦君,初鹿明博君,池田真紀君,山井和則君,柚木道義君,大西健介君,白石洋一君,大串博志君,高橋千鶴子君,吉川元君",介護・障害福祉従事者の人材確保に関する特別措置法案,0
"西村智奈美君,阿部知子君,早稲田夕季君,山井和則君,柚木道義君,大西健介君,白石洋一君,大串博志君,高橋千鶴子君,吉川元君",保育等従業者の人材確保のための処遇の改善等に関する特別措置法案,0
"阿部知子君,西村智奈美君,岡本あき子君,山井和則君,柚木道義君,大西健介君,白石洋一君,大串博志君,高橋千鶴子君,吉川元君",産後ケアセンターの設置の推進のための児童福祉法及び社会福祉法の一部を改正する法律案,0
"細田博之君,逢沢一郎君,中谷元君,船田元君,北側一雄君,馬場伸幸君,井上一徳君",日本国憲法の改正手続に関する法律の一部を改正する法律案,0
"鷲尾英一郎君,初鹿明博君,森山浩行君,矢上雅義君,渡辺周君,津村啓介君,稲富修二君,広田一君,穀田恵二君,吉川元君",航空機強取等防止措置に係る体制の強化のための施策の推進に関する法律案,0
"森山浩行君,落合貴之君,松田功君,宮川伸君,山川百合子君,広田一君",政治資金規正法及び租税特別措置法の一部を改正する法律案,0
"森山浩行君,落合貴之君,松田功君,宮川伸君,山川百合子君,古川元久君,原口一博君,奥野総一郎君,広田一君,吉川元君",公職選挙法及び地方自治法の一部を改正する法律案,0
"森山浩行君,落合貴之君,松田功君,宮川伸君,山川百合子君,古川元久君,原口一博君,奥野総一郎君,広田一君,吉川元君,日吉雄太君",政治資金規正法の一部を改正する法律案,0
"逢坂誠二君,西村智奈美君,初鹿明博君,青柳陽一郎君,篠原豪君,山本和嘉子君,大島敦君,後藤祐一君,浅野哲君,西岡秀子君,緑川貴士君,金子恵美君,日吉雄太君",公文書等の管理の適正化の推進に関する法律案,0
"西村智奈美君,辻元清美君,山尾志桜里君,尾辻かな子君,岡本充功君,大島敦君,泉健太君,金子恵美君,穀田恵二君,吉川元君,日吉雄太君",性的指向又は性自認を理由とする差別の解消等の推進に関する法律案,0
"大島敦君,後藤祐一君,階猛君,山岡達丸君,森田俊和君,西岡秀子君,日吉雄太君",天皇の退位等に関する皇室典範特例法の施行の日の翌日以後における平成の元号を用いた法律の表記の取扱い等に関する法律案,0
"原口一博君,奥野総一郎君,源馬謙太郎君",日本国憲法の改正手続に関する法律の一部を改正する法律案,0
"西村智奈美君,尾辻かな子君,山花郁夫君,山尾志桜里君,藤野保史君,吉川元君",民法の一部を改正する法律案,0
"森山浩行君,黒岩宇洋君,落合貴之君,高木錬太郎君,道下大樹君,長尾秀樹君,西村智奈美君,大河原雅子君,櫻井周君,尾辻かな子君,吉川元君",公職の候補者となる労働者の雇用の継続の確保のための立候補休暇に関する法律案,0
"遠藤利明君,齋藤健君,務台俊介君,平野博文君,篠原孝君,鰐淵洋子君,杉本和巳君,串田誠一君,笠浩史君",青少年自然体験活動等の推進に関する法律案,0
"近藤昭一君,田嶋要君,山崎誠君,斉木武志君,浅野哲君,笠井亮君,柿沢未途君,吉川元君",分散型エネルギー利用の促進に関する法律案,0
"近藤昭一君,高井崇志君,山崎誠君,笠井亮君,柿沢未途君,吉川元君",熱についてエネルギー源としての再生可能エネルギー源及び廃熱の利用を促進する等のためのエネルギーの使用の合理化等に関する法律等の一部を改正する法律案,0
"近藤昭一君,武内則男君,山崎誠君,斉木武志君,浅野哲君,笠井亮君,柿沢未途君,吉川元君",国等によるその設置する施設の省エネルギー・再生可能エネルギー源利用改修の実施等に関する法律案,0
"近藤昭一君,大河原雅子君,山崎誠君,斉木武志君,浅野哲君,笠井亮君,柿沢未途君,吉川元君",エネルギー協同組合法案,0
"近藤和也君,後藤祐一君,大島敦君,森田俊和君,山岡達丸君,関健一郎君,緑川貴士君",国民経済及び国民生活に重大な影響を及ぼすおそれのある通商に係る交渉に関する情報の提供の促進に関する法律案,0
"初鹿明博君,山花郁夫君,長谷川嘉一君,岡本充功君,原口一博君,大西健介君,高橋千鶴子君,吉川元君",手話言語法案,0
"初鹿明博君,山花郁夫君,長谷川嘉一君,岡本充功君,原口一博君,大西健介君,高橋千鶴子君,吉川元君",視聴覚障害者等の意思疎通等のための手段の確保の促進に関する法律案,0
"中川正春君,初鹿明博君,道下大樹君,神谷裕君,松田功君,高井崇志君",多文化共生社会基本法案,0
"古本伸一郎君,重徳和彦君,長島昭久君",自動車に係る国民負担の軽減及び道路交通の安全のために講ずべき措置に関する法律案,0
"田村憲久君,鈴木隼人君,石崎徹君,田畑裕明君,古屋範子君,桝屋敬悟君",認知症基本法案,0
"辻元清美君,山内康一君,原口一博君,穀田恵二君,広田一君,照屋寛徳君",行政監視院法案,0
"辻元清美君,山内康一君,原口一博君,穀田恵二君,広田一君,照屋寛徳君",国会法の一部を改正する法律案,0
"細田博之君,中谷元君,務台俊介君,木村次郎君,逢坂誠二君,武内則男君,高井崇志君,原口一博君,平野博文君,奥野総一郎君,桝屋敬悟君,太田昌孝君,井上一徳君",地域人口の急減に対処するための特定地域づくり事業の推進に関する法律案,0
"平野博文君,篠原孝君,近藤和也君,関健一郎君,緑川貴士君,源馬謙太郎君",家畜伝染病予防法の一部を改正する法律案,0
"平野博文君,篠原孝君,近藤和也君,関健一郎君,緑川貴士君,源馬謙太郎君",出入国管理及び難民認定法の一部を改正する法律案,0
"金子恵美君,下条みつ君,高橋千鶴子君,森夏枝君,玄葉光一郎君,吉川元君,階猛君",災害弔慰金の支給等に関する法律の一部を改正する法律案,0
"篠原豪君,青柳陽一郎君,逢坂誠二君,阿部知子君,高井崇志君,森山浩行君,後藤祐一君,小熊慎司君,浅野哲君,伊藤俊輔君,関健一郎君,西岡秀子君,中川正春君,原口一博君,塩川鉄也君,吉川元君",公文書等の管理に関する法律の一部を改正する法律案,0
"後藤祐一君,小熊慎司君,浅野哲君,伊藤俊輔君,関健一郎君,西岡秀子君,篠原豪君,青柳陽一郎君,逢坂誠二君,阿部知子君,高井崇志君,森山浩行君,原口一博君,中川正春君,吉川元君",行政機関の保有する情報の公開に関する法律等の一部を改正する法律案,0
"山尾志桜里君,逢坂誠二君,松田功君,松平浩一君,黒岩宇洋君,藤野保史君,吉川元君",組織的な犯罪の処罰及び犯罪収益の規制等に関する法律の一部を改正する法律案,0
"階猛君,原口一博君,岡本あき子君,金子恵美君,高橋千鶴子君,吉川元君",被災者生活再建支援法の一部を改正する法律案,0
"階猛君,原口一博君,岡本あき子君,金子恵美君,高橋千鶴子君,吉川元君",東日本大震災復興特別区域法の一部を改正する法律案,0
"階猛君,原口一博君,岡本あき子君,金子恵美君,高橋千鶴子君,吉川元君",東日本大震災からの復興の推進のための相続に係る移転促進区域内の土地等の処分の円滑化に関する法律案,0
"柿沢未途君,田嶋要君,小熊慎司君,高井崇志君,山崎誠君,吉川元君",対象発電用原子炉施設等に係る核原料物質、核燃料物質及び原子炉の規制に関する法律の特例に関する法律案,0
"長妻昭君,逢坂誠二君,山崎誠君,笠井亮君,高橋千鶴子君,吉川元君",原発廃止・エネルギー転換を実現するための改革基本法案,0
"後藤祐一君,関健一郎君,小熊慎司君,青山大人君,亀井亜紀子君,神谷裕君,金子恵美君,田村貴昭君,吉川元君",主要農作物種子法案,0
"佐々木隆博君,後藤祐一君,金子恵美君,田村貴昭君,吉川元君",国有林野事業に従事する職員の労働関係を円滑に調整するための行政執行法人の労働関係に関する法律の一部を改正する法律案,0
"佐々木隆博君,後藤祐一君,金子恵美君,田村貴昭君,吉川元君",国有林野事業に従事する職員の給与等に関する特例法案,0
"後藤祐一君,小熊慎司君,浅野哲君,伊藤俊輔君,関健一郎君,西岡秀子君,青柳陽一郎君,篠原豪君,大河原雅子君,逢坂誠二君,落合貴之君,矢上雅義君,金子恵美君,吉川元君",公文書等の管理に関する法律の一部を改正する法律案,0
"篠原豪君,青柳陽一郎君,大河原雅子君,逢坂誠二君,落合貴之君,矢上雅義君,後藤祐一君,小熊慎司君,浅野哲君,伊藤俊輔君,関健一郎君,西岡秀子君,金子恵美君,吉川元君",会計検査院法及び予算執行職員等の責任に関する法律の一部を改正する法律案,0
"佐々木隆博君,石川香織君,緑川貴士君,後藤祐一君,大串博志君,田村貴昭君,吉川元君",畜産経営の安定に関する法律及び独立行政法人農畜産業振興機構法の一部を改正する法律案,0
"後藤祐一君,源馬謙太郎君,浅野哲君,阿部知子君,逢坂誠二君,長尾秀樹君,中川正春君,吉川元君",国家公務員法等の一部を改正する法律案,0
"後藤祐一君,源馬謙太郎君,浅野哲君,阿部知子君,逢坂誠二君,長尾秀樹君,中川正春君,吉川元君",国家公務員の労働関係に関する法律案,0
"後藤祐一君,源馬謙太郎君,浅野哲君,阿部知子君,逢坂誠二君,長尾秀樹君,中川正春君,吉川元君",公務員庁設置法案,0
"長妻昭君,佐々木隆博君,神谷裕君,後藤祐一君,緑川貴士君,大串博志君,吉川元君",農業者戸別所得補償法案,0
"阿部知子君,森山浩行君,大河原雅子君,稲富修二君,小宮山泰子君,西岡秀子君,中川正春君,本村伸子君,浦野靖人君,吉川元君",性暴力被害者の支援に関する法律案,0
"山尾志桜里君,源馬謙太郎君,黒岩宇洋君,藤野保史君,吉川元君",民法の一部を改正する法律案,0
"吉田統彦君,初鹿明博君,池田真紀君,山井和則君,柚木道義君,大西健介君,白石洋一君,大串博志君,高橋千鶴子君,吉川元君",介護・障害福祉従事者の人材確保に関する特別措置法案,0
"西村智奈美君,阿部知子君,早稲田夕季君,山井和則君,柚木道義君,大西健介君,白石洋一君,大串博志君,高橋千鶴子君,吉川元君",保育等従業者の人材確保のための処遇の改善等に関する特別措置法案,0
"阿部知子君,西村智奈美君,岡本あき子君,山井和則君,柚木道義君,大西健介君,白石洋一君,大串博志君,高橋千鶴子君,吉川元君",産後ケアセンターの設置の推進のための児童福祉法及び社会福祉法の一部を改正する法律案,0
"細田博之君,逢沢一郎君,中谷元君,船田元君,北側一雄君,馬場伸幸君,井上一徳君",日本国憲法の改正手続に関する法律の一部を改正する法律案,0
"鷲尾英一郎君,初鹿明博君,森山浩行君,矢上雅義君,渡辺周君,津村啓介君,稲富修二君,広田一君,穀田恵二君,吉川元君",航空機強取等防止措置に係る体制の強化のための施策の推進に関する法律案,0
"森山浩行君,落合貴之君,松田功君,宮川伸君,山川百合子君,広田一君",政治資金規正法及び租税特別措置法の一部を改正する法律案,0
"森山浩行君,落合貴之君,松田功君,宮川伸君,山川百合子君,古川元久君,原口一博君,奥野総一郎君,広田一君,吉川元君",公職選挙法及び地方自治法の一部を改正する法律案,0
"森山浩行君,落合貴之君,松田功君,宮川伸君,山川百合子君,古川元久君,原口一博君,奥野総一郎君,広田一君,吉川元君,日吉雄太君",政治資金規正法の一部を改正する法律案,0
"逢坂誠二君,西村智奈美君,初鹿明博君,青柳陽一郎君,篠原豪君,山本和嘉子君,大島敦君,後藤祐一君,浅野哲君,西岡秀子君,緑川貴士君,金子恵美君,日吉雄太君",公文書等の管理の適正化の推進に関する法律案,0
"西村智奈美君,辻元清美君,山尾志桜里君,尾辻かな子君,岡本充功君,大島敦君,泉健太君,金子恵美君,穀田恵二君,吉川元君,日吉雄太君",性的指向又は性自認を理由とする差別の解消等の推進に関する法律案,0
"大島敦君,後藤祐一君,階猛君,山岡達丸君,森田俊和君,西岡秀子君,日吉雄太君",天皇の退位等に関する皇室典範特例法の施行の日の翌日以後における平成の元号を用いた法律の表記の取扱い等に関する法律案,0
"原口一博君,奥野総一郎君,源馬謙太郎君",日本国憲法の改正手続に関する法律の一部を改正する法律案,0
"西村智奈美君,尾辻かな子君,山花郁夫君,山尾志桜里君,藤野保史君,吉川元君",民法の一部を改正する法律案,0
"森山浩行君,黒岩宇洋君,落合貴之君,高木錬太郎君,道下大樹君,長尾秀樹君,西村智奈美君,大河原雅子君,櫻井周君,尾辻かな子君,吉川元君",公職の候補者となる労働者の雇用の継続の確保のための立候補休暇に関する法律案,0
"遠藤利明君,齋藤健君,務台俊介君,平野博文君,篠原孝君,鰐淵洋子君,杉本和巳君,串田誠一君,笠浩史君",青少年自然体験活動等の推進に関する法律案,0
"近藤昭一君,田嶋要君,山崎誠君,斉木武志君,浅野哲君,笠井亮君,柿沢未途君,吉川元君",分散型エネルギー利用の促進に関する法律案,0
"近藤昭一君,高井崇志君,山崎誠君,笠井亮君,柿沢未途君,吉川元君",熱についてエネルギー源としての再生可能エネルギー源及び廃熱の利用を促進する等のためのエネルギーの使用の合理化等に関する法律等の一部を改正する法律案,0
"近藤昭一君,武内則男君,山崎誠君,斉木武志君,浅野哲君,笠井亮君,柿沢未途君,吉川元君",国等によるその設置する施設の省エネルギー・再生可能エネルギー源利用改修の実施等に関する法律案,0
"近藤昭一君,大河原雅子君,山崎誠君,斉木武志君,浅野哲君,笠井亮君,柿沢未途君,吉川元君",エネルギー協同組合法案,0
"近藤和也君,後藤祐一君,大島敦君,森田俊和君,山岡達丸君,関健一郎君,緑川貴士君",国民経済及び国民生活に重大な影響を及ぼすおそれのある通商に係る交渉に関する情報の提供の促進に関する法律案,0
"初鹿明博君,山花郁夫君,長谷川嘉一君,岡本充功君,原口一博君,大西健介君,高橋千鶴子君,吉川元君",手話言語法案,0
"初鹿明博君,山花郁夫君,長谷川嘉一君,岡本充功君,原口一博君,大西健介君,高橋千鶴子君,吉川元君",視聴覚障害者等の意思疎通等のための手段の確保の促進に関する法律案,0
"中川正春君,初鹿明博君,道下大樹君,神谷裕君,松田功君,高井崇志君",多文化共生社会基本法案,0
"古本伸一郎君,重徳和彦君,長島昭久君",自動車に係る国民負担の軽減及び道路交通の安全のために講ずべき措置に関する法律案,0
"田村憲久君,鈴木隼人君,石崎徹君,田畑裕明君,古屋範子君,桝屋敬悟君",認知症基本法案,0
"辻元清美君,山内康一君,原口一博君,穀田恵二君,広田一君,照屋寛徳君",行政監視院法案,0
"辻元清美君,山内康一君,原口一博君,穀田恵二君,広田一君,照屋寛徳君",国会法の一部を改正する法律案,0
"細田博之君,中谷元君,務台俊介君,木村次郎君,逢坂誠二君,武内則男君,高井崇志君,原口一博君,平野博文君,奥野総一郎君,桝屋敬悟君,太田昌孝君,井上一徳君",地域人口の急減に対処するための特定地域づくり事業の推進に関する法律案,0
"平野博文君,篠原孝君,近藤和也君,関健一郎君,緑川貴士君,源馬謙太郎君",家畜伝染病予防法の一部を改正する法律案,0
"平野博文君,篠原孝君,近藤和也君,関健一郎君,緑川貴士君,源馬謙太郎君",出入国管理及び難民認定法の一部を改正する法律案,0
"金子恵美君,下条みつ君,高橋千鶴子君,森夏枝君,玄葉光一郎君,吉川元君,階猛君",災害弔慰金の支給等に関する法律の一部を改正する法律案,0
"川内博史君,初鹿明博君,城井崇君,吉川元君,広田一君,山井和則君,畑野君枝君",独立行政法人大学入試センター法の一部を改正する法律案,0
高木毅君,国会議員の秘書の給与等に関する法律の一部を改正する法律案,0
盛山正仁君,ハンセン病元患者家族に対する補償金の支給等に関する法律案,0
盛山正仁君,ハンセン病問題の解決の促進に関する法律の一部を改正する法律案,0
"川内博史君,初鹿明博君,城井崇君,吉川元君,山井和則君,畑野君枝君",独立行政法人大学入試センター法の一部を改正する法律案,0
大口善徳君,行政書士法の一部を改正する法律案,0
大口善徳君,地域人口の急減に対処するための特定地域づくり事業の推進に関する法律案,0
盛山正仁君,母子保健法の一部を改正する法律案,0
望月義夫君,令和元年特定災害関連義援金に係る差押禁止等に関する法律案,0
"城井崇君,初鹿明博君,山本和嘉子君,牧義夫君,重徳和彦君,吉川元君,畑野君枝君",大学等における修学の支援に関する法律の一部を改正する法律案,0
"篠原豪君,青柳陽一郎君,逢坂誠二君,阿部知子君,高井崇志君,森山浩行君,後藤祐一君,小熊慎司君,浅野哲君,伊藤俊輔君,関健一郎君,西岡秀子君,中川正春君,原口一博君,塩川鉄也君,吉川元君",公文書等の管理に関する法律の一部を改正する法律案,0
"後藤祐一君,小熊慎司君,浅野哲君,伊藤俊輔君,関健一郎君,西岡秀子君,篠原豪君,青柳陽一郎君,逢坂誠二君,阿部知子君,高井崇志君,森山浩行君,原口一博君,中川正春君,吉川元君",行政機関の保有する情報の公開に関する法律等の一部を改正する法律案,0
"山尾志桜里君,逢坂誠二君,松田功君,松平浩一君,黒岩宇洋君,藤野保史君,吉川元君",組織的な犯罪の処罰及び犯罪収益の規制等に関する法律の一部を改正する法律案,0
"階猛君,原口一博君,岡本あき子君,金子恵美君,高橋千鶴子君,吉川元君",被災者生活再建支援法の一部を改正する法律案,0
